"County","Election District","Election Precinct","Cong","Legs","Candidate Name","Party","Office Name","Office District","Winner","Write-In?","Election Night Votes","Election Night Votes Against"
"03","027","029","07","43","David Librace","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Star Locke","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Michael A. Maturen","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Evan McMullin","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Kevin  M. Moreau","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Michael S Olkowski","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Marshall Schoenke","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Joe Schriner","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Coop Smith","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Michael L. Mike Smith","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Sistah Soldjah","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Emidio Soltysik","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","J. J. Vogel-Walcutt","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Jerry White","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Mitchell Williams","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Demetra Jefferson Wysinger","OTH","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Shelia Bolar","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Dana E. Brown","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Robert Buchanan","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Martin Carlisle","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Richard Duncan","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Ameer Flippin","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Cherunda Fox","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Ben Hartnell","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Gerald Jennings, II","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Laurence Kotlikoff","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Joseph A. Maldanado","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Michael B. Puskar","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Maurice Symonette","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Kora Roberta Katz Vakil","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Anthony Tony J. Valdivia","UNF","President - Vice Pres","","","Y","0",""
"03","027","029","07","43","Other Write-Ins","BOT","President - Vice Pres","","","Y","1",""
"03","027","029","07","43","Kathy Szeliga","REP","U.S. Senator           ","","","","9",""
"03","027","029","07","43","Chris Van Hollen","DEM","U.S. Senator           ","","Y","","272",""
"03","027","029","07","43","Margaret Flowers","GRN","U.S. Senator           ","","","","8",""
"03","027","029","07","43","Jeffrey Binkins","DEM","U.S. Senator           ","","","Y","0",""
"03","027","029","07","43","Bob Robinson","DEM","U.S. Senator           ","","","Y","0",""
"03","027","029","07","43","Charles U. Smith","DEM","U.S. Senator           ","","","Y","0",""
"03","027","029","07","43","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"03","027","029","07","43","Greg Dorsey","UNF","U.S. Senator           ","","","Y","0",""
"03","027","029","07","43","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"03","027","029","07","43","Other Write-Ins","BOT","U.S. Senator           ","","","Y","0",""
"03","027","029","07","43","Corrogan R. Vaughn","REP","Rep in Congress","07","","","9",""
"03","027","029","07","43","Elijah Cummings","DEM","Rep in Congress","07","Y","","279",""
"03","027","029","07","43","Myles B. Hoenig","GRN","Rep in Congress","07","","","5",""
"03","027","029","07","43","William T. Newton","REP","Rep in Congress","07","","Y","0",""
"03","027","029","07","43","Michael T. Pearson","REP","Rep in Congress","07","","Y","0",""
"03","027","029","07","43","Other Write-Ins","BOT","Rep in Congress","07","","Y","0",""
"03","027","029","07","43","Alan Walden","REP","Mayor                  ","","","","6",""
"03","027","029","07","43","Catherine E. Pugh","DEM","Mayor                  ","","Y","","173",""
"03","027","029","07","43","Joshua Harris","GRN","Mayor                  ","","","","14",""
"03","027","029","07","43","Steven H. Smith","REP","Mayor                  ","","","Y","0",""
"03","027","029","07","43","Mack Clifton","DEM","Mayor                  ","","","Y","0",""
"03","027","029","07","43","Sheila Dixon","DEM","Mayor                  ","","","Y","97",""
"03","027","029","07","43","Frank Francisco Logan","IND","Mayor                  ","","","Y","0",""
"03","027","029","07","43","Sarah Klauda","UNF","Mayor                  ","","","Y","0",""
"03","027","029","07","43","LaVern AW. Murray","UNF","Mayor                  ","","","Y","0",""
"03","027","029","07","43","Other Write-Ins","BOT","Mayor                  ","","","Y","1",""
"03","027","029","07","43","Shannon Wright","REP","President City Council","","","","5",""
"03","027","029","07","43","Bernard C. Jack Young","DEM","President City Council","","Y","","252",""
"03","027","029","07","43","Susan Gaztanaga","LIB","President City Council","","","","10",""
"03","027","029","07","43","Connor Meek","GRN","President City Council","","","","6",""
"03","027","029","07","43","Sharon Black","UNF","President City Council","","","","13",""
"03","027","029","07","43","Other Write-Ins","BOT","President City Council","","","Y","0",""
"03","027","029","07","43","Joan M. Pratt","DEM","Comptroller            ","","Y","","272",""
"03","027","029","07","43","Jon Bombach","LIB","Comptroller            ","","","","13",""
"03","027","029","07","43","Other Write-Ins","BOT","Comptroller            ","","","Y","0",""
"03","027","029","07","43","William Sam Broaddus, III","REP","Member City Council","004","","","21",""
"03","027","029","07","43","Bill Henry","DEM","Member City Council","004","Y","","260",""
"03","027","029","07","43","Other Write-Ins","BOT","Member City Council","004","","Y","0",""
"03","027","029","07","43","Shannon E. Avery","BOT","Judge of the Circuit Court","08","Y","","147",""
"03","027","029","07","43","Audrey J. Sylvia Carrion","BOT","Judge of the Circuit Court","08","Y","","116",""
"03","027","029","07","43","Michael A. DiPietro","BOT","Judge of the Circuit Court","08","Y","","118",""
"03","027","029","07","43","Karen Chaya Friedman","BOT","Judge of the Circuit Court","08","Y","","141",""
"03","027","029","07","43","Wanda Keyes Heard","BOT","Judge of the Circuit Court","08","Y","","133",""
"03","027","029","07","43","Cynthia H. Jones","BOT","Judge of the Circuit Court","08","Y","","134",""
"03","027","029","07","43","Other Write-Ins","BOT","Judge of the Circuit Court","08","","Y","5",""
"03","027","029","07","43","Dan Friedman","BOT","Judge Special Appeals At Large","","Y","","189","72"
"03","027","030","07","43","Donald J. Trump","REP","President - Vice Pres","","","","7",""
"03","027","030","07","43","Hillary Clinton","DEM","President - Vice Pres","","Y","","406",""
"03","027","030","07","43","Gary Johnson","LIB","President - Vice Pres","","","","2",""
"03","027","030","07","43","Jill Stein","GRN","President - Vice Pres","","","","3",""
"03","027","030","07","43","Paij Boring","REP","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Joann Breivogel","REP","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Jacqueline Gates","REP","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Stephen McCarthy","REP","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Janet L. Reid","REP","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Paul Adams","DEM","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Cathy Johnson Pendleton","DEM","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Doug Terry","DEM","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Mary E. Thomas","DEM","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","William E. Bowhall, Jr.","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Theodis Brown, Sr","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Darrell L. Castle","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Richard Baxter Edgell","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","James Hedges","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Tom Hoefling","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Lynn Kahn","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Mohammed Keita","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Gloria La Riva ","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Ken Lash","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","David Librace","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Star Locke","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Michael A. Maturen","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Evan McMullin","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Kevin  M. Moreau","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Michael S Olkowski","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Marshall Schoenke","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Joe Schriner","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Coop Smith","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Michael L. Mike Smith","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Sistah Soldjah","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Emidio Soltysik","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","J. J. Vogel-Walcutt","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Jerry White","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Mitchell Williams","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Demetra Jefferson Wysinger","OTH","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Shelia Bolar","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Dana E. Brown","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Robert Buchanan","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Martin Carlisle","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Richard Duncan","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Ameer Flippin","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Cherunda Fox","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Ben Hartnell","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Gerald Jennings, II","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Laurence Kotlikoff","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Joseph A. Maldanado","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Michael B. Puskar","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Maurice Symonette","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Kora Roberta Katz Vakil","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Anthony Tony J. Valdivia","UNF","President - Vice Pres","","","Y","0",""
"03","027","030","07","43","Other Write-Ins","BOT","President - Vice Pres","","","Y","4",""
"03","027","030","07","43","Kathy Szeliga","REP","U.S. Senator           ","","","","9",""
"03","027","030","07","43","Chris Van Hollen","DEM","U.S. Senator           ","","Y","","393",""
"03","027","030","07","43","Margaret Flowers","GRN","U.S. Senator           ","","","","12",""
"03","027","030","07","43","Jeffrey Binkins","DEM","U.S. Senator           ","","","Y","0",""
"03","027","030","07","43","Bob Robinson","DEM","U.S. Senator           ","","","Y","0",""
"03","027","030","07","43","Charles U. Smith","DEM","U.S. Senator           ","","","Y","0",""
"03","027","030","07","43","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"03","027","030","07","43","Greg Dorsey","UNF","U.S. Senator           ","","","Y","0",""
"03","027","030","07","43","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"03","027","030","07","43","Other Write-Ins","BOT","U.S. Senator           ","","","Y","2",""
"03","027","030","07","43","Corrogan R. Vaughn","REP","Rep in Congress","07","","","7",""
"03","027","030","07","43","Elijah Cummings","DEM","Rep in Congress","07","Y","","401",""
"03","027","030","07","43","Myles B. Hoenig","GRN","Rep in Congress","07","","","7",""
"03","027","030","07","43","William T. Newton","REP","Rep in Congress","07","","Y","0",""
"03","027","030","07","43","Michael T. Pearson","REP","Rep in Congress","07","","Y","0",""
"03","027","030","07","43","Other Write-Ins","BOT","Rep in Congress","07","","Y","2",""
"03","027","030","07","43","Alan Walden","REP","Mayor                  ","","","","6",""
"03","027","030","07","43","Catherine E. Pugh","DEM","Mayor                  ","","Y","","247",""
"03","027","030","07","43","Joshua Harris","GRN","Mayor                  ","","","","34",""
"03","027","030","07","43","Steven H. Smith","REP","Mayor                  ","","","Y","0",""
"03","027","030","07","43","Mack Clifton","DEM","Mayor                  ","","","Y","0",""
"03","027","030","07","43","Sheila Dixon","DEM","Mayor                  ","","","Y","128",""
"03","027","030","07","43","Frank Francisco Logan","IND","Mayor                  ","","","Y","0",""
"03","027","030","07","43","Sarah Klauda","UNF","Mayor                  ","","","Y","0",""
"03","027","030","07","43","LaVern AW. Murray","UNF","Mayor                  ","","","Y","1",""
"03","027","030","07","43","Other Write-Ins","BOT","Mayor                  ","","","Y","2",""
"03","027","030","07","43","Shannon Wright","REP","President City Council","","","","13",""
"03","027","030","07","43","Bernard C. Jack Young","DEM","President City Council","","Y","","356",""
"03","027","030","07","43","Susan Gaztanaga","LIB","President City Council","","","","4",""
"03","027","030","07","43","Connor Meek","GRN","President City Council","","","","13",""
"03","027","030","07","43","Sharon Black","UNF","President City Council","","","","26",""
"03","027","030","07","43","Other Write-Ins","BOT","President City Council","","","Y","2",""
"03","027","030","07","43","Joan M. Pratt","DEM","Comptroller            ","","Y","","387",""
"03","027","030","07","43","Jon Bombach","LIB","Comptroller            ","","","","21",""
"03","027","030","07","43","Other Write-Ins","BOT","Comptroller            ","","","Y","1",""
"03","027","030","07","43","William Sam Broaddus, III","REP","Member City Council","004","","","18",""
"03","027","030","07","43","Bill Henry","DEM","Member City Council","004","Y","","383",""
"03","027","030","07","43","Other Write-Ins","BOT","Member City Council","004","","Y","4",""
"03","027","030","07","43","Shannon E. Avery","BOT","Judge of the Circuit Court","08","Y","","223",""
"03","027","030","07","43","Audrey J. Sylvia Carrion","BOT","Judge of the Circuit Court","08","Y","","182",""
"03","027","030","07","43","Michael A. DiPietro","BOT","Judge of the Circuit Court","08","Y","","189",""
"03","027","030","07","43","Karen Chaya Friedman","BOT","Judge of the Circuit Court","08","Y","","210",""
"03","027","030","07","43","Wanda Keyes Heard","BOT","Judge of the Circuit Court","08","Y","","216",""
"03","027","030","07","43","Cynthia H. Jones","BOT","Judge of the Circuit Court","08","Y","","217",""
"03","027","030","07","43","Other Write-Ins","BOT","Judge of the Circuit Court","08","","Y","3",""
"03","027","030","07","43","Dan Friedman","BOT","Judge Special Appeals At Large","","Y","","284","87"
"03","027","031","07","43","Donald J. Trump","REP","President - Vice Pres","","","","29",""
"03","027","031","07","43","Hillary Clinton","DEM","President - Vice Pres","","Y","","681",""
"03","027","031","07","43","Gary Johnson","LIB","President - Vice Pres","","","","10",""
"03","027","031","07","43","Jill Stein","GRN","President - Vice Pres","","","","9",""
"03","027","031","07","43","Paij Boring","REP","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Joann Breivogel","REP","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Jacqueline Gates","REP","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Stephen McCarthy","REP","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Janet L. Reid","REP","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Paul Adams","DEM","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Cathy Johnson Pendleton","DEM","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Doug Terry","DEM","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Mary E. Thomas","DEM","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","William E. Bowhall, Jr.","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Theodis Brown, Sr","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Darrell L. Castle","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","1",""
"03","027","031","07","43","Richard Baxter Edgell","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","James Hedges","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Tom Hoefling","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Lynn Kahn","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Mohammed Keita","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Gloria La Riva ","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Ken Lash","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","David Librace","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Star Locke","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Michael A. Maturen","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Evan McMullin","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Kevin  M. Moreau","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Michael S Olkowski","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Marshall Schoenke","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Joe Schriner","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Coop Smith","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Michael L. Mike Smith","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Sistah Soldjah","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Emidio Soltysik","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","J. J. Vogel-Walcutt","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Jerry White","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Mitchell Williams","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Demetra Jefferson Wysinger","OTH","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Shelia Bolar","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Dana E. Brown","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Robert Buchanan","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Martin Carlisle","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Richard Duncan","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Ameer Flippin","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Cherunda Fox","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Ben Hartnell","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Gerald Jennings, II","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Laurence Kotlikoff","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Joseph A. Maldanado","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Michael B. Puskar","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Maurice Symonette","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Kora Roberta Katz Vakil","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Anthony Tony J. Valdivia","UNF","President - Vice Pres","","","Y","0",""
"03","027","031","07","43","Other Write-Ins","BOT","President - Vice Pres","","","Y","6",""
"03","027","031","07","43","Kathy Szeliga","REP","U.S. Senator           ","","","","37",""
"03","027","031","07","43","Chris Van Hollen","DEM","U.S. Senator           ","","Y","","668",""
"03","027","031","07","43","Margaret Flowers","GRN","U.S. Senator           ","","","","24",""
"03","027","031","07","43","Jeffrey Binkins","DEM","U.S. Senator           ","","","Y","0",""
"03","027","031","07","43","Bob Robinson","DEM","U.S. Senator           ","","","Y","0",""
"03","027","031","07","43","Charles U. Smith","DEM","U.S. Senator           ","","","Y","0",""
"03","027","031","07","43","Lih Young","DEM","U.S. Senator           ","","","Y","0",""
"03","027","031","07","43","Greg Dorsey","UNF","U.S. Senator           ","","","Y","0",""
"03","027","031","07","43","Ed Tinus","UNF","U.S. Senator           ","","","Y","0",""
"03","027","031","07","43","Other Write-Ins","BOT","U.S. Senator           ","","","Y","2",""
"03","027","031","07","43","Corrogan R. Vaughn","REP","Rep in Congress","07","","","23",""
"03","027","031","07","43","Elijah Cummings","DEM","Rep in Congress","07","Y","","692",""
"03","027","031","07","43","Myles B. Hoenig","GRN","Rep in Congress","07","","","16",""
"03","027","031","07","43","William T. Newton","REP","Rep in Congress","07","","Y","0",""
"03","027","031","07","43","Michael T. Pearson","REP","Rep in Congress","07","","Y","0",""
"03","027","031","07","43","Other Write-Ins","BOT","Rep in Congress","07","","Y","0",""
"03","027","031","07","43","Alan Walden","REP","Mayor                  ","","","","24",""
"03","027","031","07","43","Catherine E. Pugh","DEM","Mayor                  ","","Y","","429",""
"03","027","031","07","43","Joshua Harris","GRN","Mayor                  ","","","","34",""
"03","027","031","07","43","Steven H. Smith","REP","Mayor                  ","","","Y","0",""
"03","027","031","07","43","Mack Clifton","DEM","Mayor                  ","","","Y","0",""
"03","027","031","07","43","Sheila Dixon","DEM","Mayor                  ","","","Y","238",""
"03","027","031","07","43","Frank Francisco Logan","IND","Mayor                  ","","","Y","0",""
"03","027","031","07","43","Sarah Klauda","UNF","Mayor                  ","","","Y","0",""
"03","027","031","07","43","LaVern AW. Murray","UNF","Mayor                  ","","","Y","1",""
"03","027","031","07","43","Other Write-Ins","BOT","Mayor                  ","","","Y","3",""
"03","027","031","07","43","Shannon Wright","REP","President City Council","","","","36",""
"03","027","031","07","43","Bernard C. Jack Young","DEM","President City Council","","Y","","642",""
"03","027","031","07","43","Susan Gaztanaga","LIB","President City Council","","","","9",""
"03","027","031","07","43","Connor Meek","GRN","President City Council","","","","16",""
"03","027","031","07","43","Sharon Black","UNF","President City Council","","","","23",""
"03","027","031","07","43","Other Write-Ins","BOT","President City Council","","","Y","1",""
"03","027","031","07","43","Joan M. Pratt","DEM","Comptroller            ","","Y","","681",""
"03","027","031","07","43","Jon Bombach","LIB","Comptroller            ","","","","40",""
"03","027","031","07","43","Other Write-Ins","BOT","Comptroller            ","","","Y","1",""
"03","027","031","07","43","William Sam Broaddus, III","REP","Member City Council","004","","","73",""
"03","027","031","07","43","Bill Henry","DEM","Member City Council","004","Y","","644",""
"03","027","031","07","43","Other Write-Ins","BOT","Member City Council","004","","Y","1",""
"03","027","031","07","43","Shannon E. Avery","BOT","Judge of the Circuit Court","08","Y","","414",""
"03","027","031","07","43","Audrey J. Sylvia Carrion","BOT","Judge of the Circuit Court","08","Y","","302",""
"03","027","031","07","43","Michael A. DiPietro","BOT","Judge of the Circuit Court","08","Y","","321",""
"03","027","031","07","43","Karen Chaya Friedman","BOT","Judge of the Circuit Court","08","Y","","357",""
"03","027","031","07","43","Wanda Keyes Heard","BOT","Judge of the Circuit Court","08","Y","","345",""
"03","027","031","07","43","Cynthia H. Jones","BOT","Judge of the Circuit Court","08","Y","","370",""
"03","027","031","07","43","Other Write-Ins","BOT","Judge of the Circuit Court","08","","Y","10",""
"03","027","031","07","43","Dan Friedman","BOT","Judge Special Appeals At Large","","Y","","473","164"
"03","027","032","03","43","Donald J. Trump","REP","President - Vice Pres","","","","86",""
"03","027","032","03","43","Hillary Clinton","DEM","President - Vice Pres","","Y","","729",""
"03","027","032","03","43","Gary Johnson","LIB","President - Vice Pres","","","","29",""
"03","027","032","03","43","Jill Stein","GRN","President - Vice Pres","","","","22",""
"03","027","032","03","43","Paij Boring","REP","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Joann Breivogel","REP","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Jacqueline Gates","REP","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Stephen McCarthy","REP","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Janet L. Reid","REP","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Paul Adams","DEM","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Cathy Johnson Pendleton","DEM","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Doug Terry","DEM","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Mary E. Thomas","DEM","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","William E. Bowhall, Jr.","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Theodis Brown, Sr","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Darrell L. Castle","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Roque Rocky De La Fuente","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Richard Baxter Edgell","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","James Hedges","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Tom Hoefling","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Lynn Kahn","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Mohammed Keita","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Gloria La Riva ","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Ken Lash","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","David Librace","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Star Locke","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Michael A. Maturen","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Evan McMullin","OTH","President - Vice Pres","","","Y","3",""
"03","027","032","03","43","Kevin  M. Moreau","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Michael S Olkowski","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Marshall Schoenke","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Joe Schriner","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Coop Smith","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Michael L. Mike Smith","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Sistah Soldjah","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Emidio Soltysik","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","J. J. Vogel-Walcutt","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Jerry White","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Mitchell Williams","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Demetra Jefferson Wysinger","OTH","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Shelia Bolar","UNF","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Michael David Boyles","UNF","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Dana E. Brown","UNF","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Robert Buchanan","UNF","President - Vice Pres","","","Y","0",""
"03","027","032","03","43","Martin Carlisle","UNF","President - Vice Pres","","","Y","0",""
